10.0    20.0    1.0
20.0	30.0		0.970470
30.0	45.0		0.974895
45.0	60.0		0.978413
60.0	80.0		0.981324
80.0	110.0		0.984326
110.0	160.0		0.987680
160.0	210.0		0.990603
210.0	260.0		0.992775
260.0	310.0		0.994497
310.0	400.0		0.996428
400.0	500.0		0.998481
500.0	600.0		1.000192
600.0	800.0		1.002219
800.0	1000.0		1.004298
1000.0	1200.0		1.005936
