10.0    20.0    1.0
20.0	30.0		0.981062
30.0	45.0		0.984172
45.0	60.0		0.986570
60.0	80.0		0.988507
80.0	110.0		0.990464
110.0	160.0		0.992602
160.0	210.0		0.994429
210.0	260.0		0.995764
260.0	310.0		0.996810
310.0	400.0		0.997971
400.0	500.0		0.999190
500.0	600.0		1.000195
600.0	800.0		1.001374
800.0	1000.0		1.002569
1000.0	1200.0		1.003502
1200.0	1500.0		1.004433
