10.0    20.0    1.0
20.0	30.0		0.985878
30.0	45.0		0.988188
45.0	60.0		0.989919
60.0	80.0		0.991289
80.0	110.0		0.992647
110.0	160.0		0.994103
160.0	210.0		0.995325
210.0	260.0		0.996205
260.0	310.0		0.996888
310.0	400.0		0.997638
400.0	500.0		0.998417
500.0	600.0		0.999054
600.0	800.0		0.999793
800.0	1000.0		1.000536
1000.0	1200.0		1.001110
1200.0	1500.0		1.001680
