10.0    20.0    1.0
20.0	30.0		1.606904
30.0	45.0		1.299748
45.0	60.0		1.177525
60.0	80.0		1.117862
80.0	110.0		1.079005
110.0	160.0		1.051943
160.0	210.0		1.036935
210.0	260.0		1.029123
260.0	310.0		1.024360
310.0	400.0		1.020156
400.0	500.0		1.016697
500.0	600.0		1.014423
600.0	800.0		1.012282
800.0	1000.0		1.010567
1000.0	1200.0		1.009483
1200.0	1500.0		1.008580
