10.0    20.0    1.0
20.0	30.0		1.580096
30.0	45.0		1.284496
45.0	60.0		1.167840
60.0	80.0		1.111250
80.0	110.0		1.074593
110.0	160.0		1.049204
160.0	210.0		1.035200
210.0	260.0		1.027941
260.0	310.0		1.023528
310.0	400.0		1.019645
400.0	500.0		1.016460
500.0	600.0		1.014371
600.0	800.0		1.012410
800.0	1000.0		1.010843
1000.0	1200.0		1.009857
1200.0	1500.0		1.009036
