*  ymin  ymax pTmin pTmax   yav  pTav         cs   stat  uncor   fitm   fitr   nrbk   cobk   bins   trig   trac   vtxq   muid   hdid   angd   brat   lumi   ffrc
* 1st y bin *
    3.5   4.0   3.0   4.0  2.25  3.50    0.53000   7.55  19.17   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   4.0   5.0  2.25  4.50    0.54000   7.41  18.68   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   5.0   6.0  2.25  5.50    0.36000   8.33  18.68   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   6.0   7.0  2.25  6.50    0.25000   8.00  20.76   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   7.0   8.0  2.25  7.50    0.16000  12.50  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   8.0   9.0  2.25  8.50    0.12000   8.33  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0   9.0  10.0  2.25  9.50    0.08000  12.50  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0  10.0  11.0  2.25 10.50    0.05100  15.69  17.89   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0  11.0  13.0  2.25 12.00    0.02500  16.00  20.76   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0  13.0  15.0  2.25 14.00    0.01300  23.08  19.69   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0  15.0  19.0  2.25 17.00    0.00400  25.00  19.01   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    3.5   4.0  19.0  40.0  2.25 29.75    0.00050  20.00  15.97   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
* 5th y bin *
    4.0   4.5   0.0   1.0  2.25  0.50    0.12000  41.67  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   1.0   2.0  2.25  1.50    0.28000  25.00  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   2.0   3.0  2.25  2.50    0.33000  21.21  21.04   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   3.0   4.0  2.25  3.50    0.30000  16.67  23.79   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   4.0   5.0  2.25  4.50    0.23000  21.74  23.14   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   5.0   6.0  2.25  5.50    0.22000  18.18  19.27   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   6.0   7.0  2.25  6.50    0.18000  16.67  25.03   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   7.0   8.0  2.25  7.50    0.12000  16.67  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   8.0   9.0  2.25  8.50    0.06000  16.67  11.52   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5   9.0  10.0  2.25  9.50    0.04000  25.00  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5  10.0  11.0  2.25 10.50    0.01900  42.11  23.40   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5  11.0  13.0  2.25 12.00    0.00800  37.50  21.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5  13.0  15.0  2.25 14.00    0.00700  42.86  25.91   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5  15.0  19.0  2.25 17.00    0.00150  53.33  23.79   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
    4.0   4.5  19.0  40.0  2.25 29.75    0.00023  60.87  23.14   1.20   0.40   1.90   0.30   0.10   2.60   4.40   0.20   0.80   0.80   0.10  10.00   3.50  10.00
