20.000000 30.000000 0.984290
30.000000 45.000000 0.986767
45.000000 60.000000 0.988682
60.000000 80.000000 0.990233
80.000000 110.000000 0.991802
110.000000 160.000000 0.993522
160.000000 210.000000 0.994993
210.000000 260.000000 0.996070
260.000000 310.000000 0.996915
310.000000 400.000000 0.997853
400.000000 500.000000 0.998840
500.000000 600.000000 0.999655
600.000000 800.000000 1.000610
800.000000 1000.000000 1.001581
1000.000000 1200.000000 1.002339
1200.000000 1500.000000 1.003097
