&DATA
  Name = 'ATLAS Jet data 0.8 <= |y| < 1.2'
  NDATA = 17
  NColumn = 27
  ColumnType = 'Flag', 2*'Bin','Sigma','Error',22*'Error'
  ColumnName = 'binFlag', 'pt1','pt2','Sigma','stat',
		'ATL_Jet2010_JES1_2' , 'ATL_Jet2010_JES2_8' , 'ATL_Jet2010_JES3_14' ,
		 'ATL_Jet2010_JES4_20' , 'ATL_Jet2010_JES5_26' , 'ATL_Jet2010_JES6_31' ,
         'ATL_Jet2010_JES7_33' , 'ATL_Jet2010_JES8_39' ,
	 'ATL_Jet2010_JES9_45' , 'ATL_Jet2010_JES10_51' ,
	 'ATL_Jet2010_JES11_57' ,
         'ATL_Jet2010_JES12_63' , 'ATL_Jet2010_JES13_69' ,
	 'ATL_Jet2010_UnfClo_74' , 'ATL_Jet2010_Match_75' ,
	 'ATL_Jet2010_JER_77' ,
         'ATL_Jet2010_YReso_82' , 'ATL_Jet2010_RecoEff_83' ,
	 'ATLAS_lumi2010' , 'ATL_Jet2010_uncor_JESPile' ,
	 'ATL_Jet2010_uncor_TEff' ,
         'ATL_Jet2010_uncor_CleEff'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 129
  Reaction  = 'pp jets APPLGRID'
  TheoryType     = 'expression'
  TermName = 'A1', 'K' 
  TermType = 'applgrid','kfactor' 
  TermSource = 'theoryfiles/atlas/Jets2010/R06/eta3.root' , 
               'theoryfiles/atlas/Jets2010/R06/KF-eta3.txt' 
  TheorExpr= 'K*A1/0.8'
  Percent   = 50*True
&END
0       10.0    20.0    0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
3	20.0	30.0	8542539.716380	0.549072	10.535089	8.624752	12.239317	8.391366	4.065916	4.211576	1.831784	3.777854	3.997729	0.005393	0.046084	2.555994	0.013336	0.082419	1.594243	8.105295	1.388549	2.000000	3.400000	1.116730	1.000000	0.350539
3	30.0	45.0	1120714.061646	1.151833	8.281933	9.639413	10.097051	5.282211	2.987252	5.267553	2.648802	3.498954	4.911856	0.045952	0.067168	3.524791	0.148692	0.011978	0.440528	8.301201	0.052118	1.000000	3.400000	1.066238	1.000000	0.357801
3	45.0	60.0	198752.862069	2.372989	2.162507	9.216146	7.704482	3.620974	1.790963	4.860225	3.299299	1.992017	4.878292	0.207681	0.350506	2.798564	0.253727	0.113100	0.267776	3.804958	0.364584	1.000000	3.400000	0.652838	1.000000	0.305833
3	60.0	80.0	48359.631569	0.905432	1.111717	6.757868	4.197948	1.979108	3.706581	3.974202	3.177714	1.493881	5.016696	0.419074	0.081315	0.881443	1.754608	0.052128	0.191333	1.505265	0.223598	1.000000	3.400000	0.573270	1.000000	0.233036
3	80.0	110.0	10290.504328	0.611219	0.533812	5.646732	2.952347	1.251536	2.583881	3.352442	3.119782	1.414381	4.985304	1.414131	0.383459	0.329025	4.029198	0.025888	0.287002	1.345748	0.175476	1.000000	3.400000	0.805554	1.000000	0.155013
3	110.0	160.0	1655.933495	0.546243	0.058077	5.645756	2.980017	1.985846	0.483729	2.973517	2.562400	0.818955	5.464929	1.778429	0.058014	0.147467	5.351052	0.124534	0.072535	1.910143	0.176630	1.000000	3.400000	0.729191	1.000000	0.096162
3	160.0	210.0	260.012034	0.635385	0.004486	3.724256	2.590552	2.351393	1.558369	3.225207	2.490756	0.956042	6.028303	2.739779	0.411315	0.016040	6.967858	0.155121	0.017622	1.574841	0.107609	1.000000	3.400000	0.787786	1.000000	0.075889
3	210.0	260.0	61.720256	0.962031	0.000681	3.526575	3.274267	2.069013	2.535892	3.370732	1.885902	0.715302	6.573881	3.340361	0.466746	0.001720	7.866175	0.237342	0.016810	1.481575	0.117428	1.000000	3.400000	0.577358	1.000000	0.071888
3	260.0	310.0	19.495261	0.813974	0.000362	4.741823	2.630536	1.721441	2.793227	4.055507	1.813786	0.724179	7.118389	3.766836	0.267602	0.000467	9.138245	0.184168	0.131535	1.736501	0.073002	1.000000	3.400000	0.494850	1.000000	0.071163
3	310.0	400.0	5.244741	1.122530	0.000079	4.271476	3.158085	0.978224	3.434781	3.833762	1.751882	0.346494	7.321663	4.552239	0.383351	0.000104	9.690155	0.125561	0.144345	1.417501	0.102030	1.000000	3.400000	0.501871	1.000000	0.071024
3	400.0	500.0	1.096685	1.963404	0.000006	4.934291	3.056190	1.039208	2.186579	3.720426	1.368585	0.315311	6.772854	4.695788	0.252215	0.000016	9.672317	0.227749	0.345747	0.665815	0.132092	1.000000	3.400000	0.409373	1.000000	0.071013
3	500.0	600.0	0.251743	3.332774	0.000001	3.575397	1.518404	1.008749	2.506356	4.172868	1.228651	0.438265	7.221748	5.511920	0.616525	0.000001	11.435927	0.326112	0.301984	0.216358	0.168770	1.000000	3.400000	0.439846	1.000000	0.492389
3	600.0	800.0	0.047221	6.525638	0.000002	2.751606	0.949355	0.352854	3.248262	4.517691	1.222321	0.424762	8.276755	7.088990	1.313262	0.000001	14.498229	0.314183	0.026190	2.270667	0.088814	1.000000	3.400000	0.266646	1.000000	0.529104
3	800.0	1000.0	0.002972	21.974998	0.000059	6.347579	2.006377	0.385735	4.348540	5.670272	0.909894	0.472077	10.416508	8.324697	4.041667	0.000015	17.966216	0.496936	0.001139	2.071803	0.086585	1.000000	3.400000	0.273497	1.000000	1.254274
3	1000.0	1200.0	0.000454	62.526311	0.004717	7.333728	2.701328	0.563583	4.533154	7.052593	1.300455	0.725140	12.479360	10.420945	8.590491	0.001228	23.432785	0.551796	0.008450	2.968761	0.038822	1.000000	3.400000	0.319890	1.000000	1.979445
3	1200.0	1500.0	0.000101	113.880313	0.154568	10.715596	3.287577	2.195237	5.816982	9.653016	1.293163	0.601445	15.662819	14.617143	17.757369	0.040550	33.342072	1.333026	0.023573	7.781434	0.026736	1.000000	3.400000	0.247867	1.000000	2.885908
