&DATA
  Name = 'ATLAS Jet data 1.2 <= |y| < 2.1'
  NDATA = 16
  NColumn = 27
  ColumnType = 'Flag', 2*'Bin','Sigma','Error',22*'Error'
  ColumnName = 'binFlag', 'pt1','pt2','Sigma','stat',
		'ATL_Jet2010_JES1_3' , 'ATL_Jet2010_JES2_9' ,
	'ATL_Jet2010_JES3_15' , 'ATL_Jet2010_JES4_21' ,
	 'ATL_Jet2010_JES5_27' , 'ATL_Jet2010_JES6_31' ,
         'ATL_Jet2010_JES7_34' , 'ATL_Jet2010_JES8_40' ,
	'ATL_Jet2010_JES9_46' , 'ATL_Jet2010_JES10_52' ,
	'ATL_Jet2010_JES11_58' ,
         'ATL_Jet2010_JES12_64' , 'ATL_Jet2010_JES13_70' ,
	'ATL_Jet2010_UnfClo_74' , 'ATL_Jet2010_Match_75' ,
	'ATL_Jet2010_JER_78' ,
         'ATL_Jet2010_YReso_82' , 'ATL_Jet2010_RecoEff_83' ,
	 'ATLAS_lumi2010' , 'ATL_Jet2010_uncor_JESPile' ,
	'ATL_Jet2010_uncor_TEff' ,
         'ATL_Jet2010_uncor_CleEff'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 130
  Reaction  = 'pp jets APPLGRID'
  TheoryType     = 'expression'
  TermName = 'A1', 'K' 
  TermType = 'applgrid','kfactor' 
  TermSource = 'theoryfiles/atlas/Jets2010/R06/eta4.root' , 
               'theoryfiles/atlas/Jets2010/R06/KF-eta4.txt' 
  TheorExpr= 'K*A1/1.8'
  Percent   = 50*True
&END
0       10.0    20.0    0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
3	20.0	30.0	7653274.613946	0.395541	11.484354	9.184488	13.349681	10.900424	4.498241	13.592014	1.997414	4.150812	4.452139	0.002987	0.032290	2.794077	0.009373	0.093085	1.278230	10.955143	0.575679	2.000000	3.400000	1.392893	1.000000	0.414379
3	30.0	45.0	937865.595467	0.724421	8.636991	10.005313	10.577388	5.826621	3.089158	15.114718	2.680981	3.496747	4.941006	0.040952	0.061595	3.462381	0.154229	0.019998	0.566044	7.032731	0.013416	1.000000	3.400000	1.076611	1.000000	0.293476
3	45.0	60.0	159183.895865	1.732304	2.305696	9.188545	7.680610	3.777968	1.885871	10.236289	3.370322	2.090418	4.964512	0.207185	0.294612	2.955066	0.257112	0.095434	0.704106	2.130375	0.020585	1.000000	3.400000	0.675431	1.000000	0.200069
3	60.0	80.0	37787.585842	0.660113	1.042250	6.870687	4.289802	1.869104	3.747380	7.107853	3.242932	1.629640	5.132377	0.366583	0.095564	0.935521	1.913683	0.113062	0.243826	1.648375	0.055611	1.000000	3.400000	0.574840	1.000000	0.136661
3	80.0	110.0	7762.489910	0.934829	0.487970	6.018599	3.358725	1.243802	2.753855	5.172675	3.293133	1.588221	5.295703	1.555733	0.432663	0.316200	4.245951	0.105826	0.277926	1.031578	0.076422	1.000000	3.400000	0.437988	1.000000	0.092819
3	110.0	160.0	1247.628195	0.808614	0.040760	5.683703	2.995660	1.067016	0.455441	4.865550	2.562931	0.790546	5.487513	1.720705	0.056115	0.126706	5.466210	0.168565	0.044934	1.010782	0.097864	1.000000	3.400000	0.639160	1.000000	0.070106
3	160.0	210.0	186.130829	0.735396	0.014989	4.144482	2.819758	1.062278	1.746019	5.723260	2.764872	1.062984	6.407237	2.972465	0.419462	0.017493	7.429369	0.293124	0.036636	0.978887	0.121683	1.000000	3.400000	0.557885	1.000000	0.064641
3	210.0	260.0	41.199166	0.706172	0.002515	3.617228	3.399597	0.706978	2.599306	5.797662	1.946741	0.736533	6.622517	3.494845	0.454381	0.001914	8.240115	0.312052	0.184349	1.080152	0.109051	1.000000	3.400000	0.653266	1.000000	0.063882
3	260.0	310.0	11.375316	1.276286	0.000219	5.007199	2.825032	0.194924	2.924593	6.193169	2.063756	0.615200	7.463651	4.019125	0.224522	0.000379	9.527897	0.275021	0.125706	0.771927	0.029851	1.000000	3.400000	0.473811	1.000000	0.063805
