    3.0   3.5   4.0   5.0  3.25  4.50    5.89000   4.58   2.33   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.0   3.5   5.0   6.0  3.25  5.50    2.81000   6.41   3.43   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.0   3.5   6.0   7.0  3.25  6.50    1.81000   7.73  15.59   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.0   3.5   7.0   8.0  3.25  7.50    0.70000  12.86  15.74   4.30   0.50   6.00   9.00   2.10   3.50   3.40
* 4th y bin *
    3.5   4.0   0.0   1.0  3.75  0.50   29.32000   6.45  14.21   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   1.0   2.0  3.75  1.50   45.26000   3.76  11.25   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   2.0   3.0  3.75  2.50   23.09000   3.64   8.42   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   3.0   4.0  3.75  3.50   10.15000   4.43   7.94   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   4.0   5.0  3.75  4.50    4.12000   6.31   9.82   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   5.0   6.0  3.75  5.50    1.90000   8.42  10.67   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   6.0   7.0  3.75  6.50    0.80000  12.50  17.30   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    3.5   4.0   7.0   8.0  3.75  7.50    0.32000  21.88  18.06   4.30   0.50   6.00   9.00   2.10   3.50   3.40
* 5th y bin *
    4.0   4.5   0.0   1.0  4.25  0.50   24.01000  12.24  19.05   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    4.0   4.5   1.0   2.0  4.25  1.50   32.87000   7.51  15.80   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    4.0   4.5   2.0   3.0  4.25  2.50   15.79000   7.41  17.87   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    4.0   4.5   3.0   4.0  4.25  3.50    5.84000   9.42  17.49   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    4.0   4.5   4.0   5.0  4.25  4.50    2.31000  13.85  17.78   4.30   0.50   6.00   9.00   2.10   3.50   3.40
    4.0   4.5   5.0   6.0  4.25  5.50    0.64000  28.13  18.06   4.30   0.50   6.00   9.00   2.10   3.50   3.40
